latitude,longitude,elevation_m,slope_deg,aspect_deg,topographic_wetness_index,terrain_ruggedness_index,annual_rainfall_mm,annual_temperature_c,summer_temperature_c,winter_temperature_c,solar_radiation_mj,potential_evapotranspiration_mm,relative_humidity_pct,frost_days_per_year,drought_index,clay_pct,sand_pct,silt_pct,bulk_density,soil_depth_cm,coarse_fragment_pct,available_water_capacity_mm,soil_ph,organic_nitrogen_pct,available_phosphorus_mgkg,exchangeable_potassium_mgkg,cation_exchange_capacity,ndvi_mean,evi_mean,ndwi_mean,soil_moisture_pct,soil_quality_index,climate_stress_index,erosion_risk_index,soil_organic_carbon_target,36
-36.77932652,168.10129,94.93189515,6.792179063,26.38373566,9.119923334,6.543130098,1423.44564,8.489072169,15.85174958,4.084670638,14.94649819,843.3193721,81.91364606,21,0.138689274,45.73367842,15.21486601,39.05145557,1.153782516,71.73026928,24.7600844,134.5182243,5.882113905,0.434775161,20.78358505,56.12030582,20.76077759,0.712788681,0.629630919,0.183854422,31.00555402,79.88302612,19.64696454,33.07528067,75.8540864,
-37.45222888,177.7760421,825.7655539,5.025857067,4.150714864,6.347207872,9.990661748,1248.253679,9.864565765,14.68960364,3.361485898,17.35115152,999.2548858,90.41364594,25,0.278478058,55.56644521,18.73478757,25.69876722,1.497815658,104.9446364,24.71663106,67.12150277,5.406702094,0.24066281,30.50791122,149.2769219,20.8147378,0.678004432,0.571179558,0.235879844,42.27077376,66.82630457,25.24968735,27.47465545,71.53043308,
-42.0033845,172.7112217,362.7843355,8.978646572,344.0384244,8.940016104,9.677719737,1606.923421,15.09639884,19.84303316,11.46790432,15.00464844,899.3890536,70.78916485,20,0.168345011,52.41291895,19.44287142,28.14420962,1.252749764,120.6850324,14.40951014,98.23522098,6.254406386,0.269427328,29.22983297,190.9650785,21.11750863,0.586808108,0.555236923,0.208273124,22.40976934,58.76940945,23.34651971,24.02103829,62.58167589,
-46.67248562,167.9987411,129.9735691,2.837131938,108.0729847,6.028732571,6.463794135,1109.889819,13.41528205,18.62522321,8.505376319,16.59553173,764.0773448,83.93937772,22,0.179336459,51.39811831,48.39511635,0.206765335,1.246408235,31.36439748,29.21670991,120.1699786,6.689748322,0.450921328,34.32562437,88.15310097,26.16298262,0.370932006,0.246809381,0.281520314,44.27682694,72.5852016,21.1204749,34.68624888,63.21667364,
-36.09303474,177.9824467,430.7075896,8.367898419,165.4217792,7.794611861,4.29889143,718.5237592,11.23265598,19.6203313,9.05491733,16.85473468,959.3348036,71.24571639,25,0.628003107,50.09664136,25.40952814,24.4938305,1.282895289,75.11914279,23.57366923,160.7171453,6.574678346,0.371978077,22.20110203,164.5579311,16.61791363,0.44837254,0.392925942,0.188474356,32.17141333,74.49090476,40.69699389,15.51648917,62.40956474,
-46.85156622,175.8470977,864.8717478,13.75807512,142.0285045,6.846968672,3.931920054,1461.229317,7.254721921,13.67393146,2.162490189,11.32703033,1137.851759,92.46355377,17,0.336488186,54.0868415,28.34998171,17.56317679,1.209326006,88.11610742,4.067053381,173.3036819,5.785261286,0.335842539,29.95194242,151.1691357,22.81927629,0.496770623,0.42998761,0.067943196,31.2247368,66.83063774,32.78773131,19.41804117,73.58928235,
-37.85190286,175.5121685,314.1426774,26.09816743,262.9644967,9.750787348,4.225833907,837.7517694,11.60500529,16.74725309,8.26648002,21.07751171,808.7000327,65.21519587,22,0.434779364,35.71639759,45.92103388,18.36256852,1.421557298,123.7707456,18.79285908,165.716926,5.879409617,0.165776871,27.61605537,200.3026093,19.71190448,0.336769661,0.240557728,0.279309543,29.44488433,52.09085851,27.21193949,60.24912649,39.61753456,
-34.38665757,175.2193491,30.51818066,5.750718214,111.5873575,9.33764195,1.517551469,885.4257598,14.1018436,21.0212537,9.357506421,12.45760058,1030.139734,73.36625425,23,0.568967066,13.91057826,57.41634098,28.67308076,1.250866439,84.76476754,35.12692679,147.8520771,5.777645241,0.331239831,32.87149894,197.3882865,21.03222357,0.493149261,0.386765971,0.465811862,21.68304049,65.26399234,27.80637227,11.61210583,50.04275704,
-41.31040273,168.6044177,348.2081246,35.2778631,192.7630377,9.134758195,6.365887371,693.7061041,15.69664545,19.86040758,11.57573586,14.66783745,809.2943571,66.13208472,29,0.28758972,38.33219238,34.04733326,27.62047436,1.104237168,100.0473231,30.59804906,128.2394679,6.413040183,0.657737163,12.31323651,92.17018232,18.406852,0.541460421,0.429177888,0.131262782,23.6405857,87.37462539,17.59180236,55.59977767,71.70885198,
-43.94534574,168.743087,245.1916149,12.22762673,358.4096154,8.563830912,7.642703645,400,4.9671915,10.83627477,-1.836312027,13.19998877,959.0210573,82.31883171,26,0.793661775,52.32514067,12.31758492,35.35727441,1.180133347,102.7459099,5.653674461,150.2860184,4.5,0.47676697,27.79117632,184.8903635,18.12911361,0.609393655,0.534986629,0.1365389,24.35662385,82.00373861,46.73719672,24.02550985,70.73217497,
-37.83667687,174.947809,490.8585412,7.131202416,159.8628785,8.871848734,4.729914019,671.8888702,9.17896374,15.31343618,4.636028678,14.63131573,980.9258156,81.65303796,33,0.708190332,14.74848438,49.14984033,36.10167529,1.17701298,52.62026358,38.09645177,131.992696,6.899021799,0.227789003,27.42289814,339.4380179,21.12369418,0.586419155,0.465645712,0.535020134,54.12901919,71.47608633,41.99965532,18.0633533,56.62387186,
-36.37733415,168.8563958,438.3802489,7.865585472,198.4577547,12.01764863,9.185808309,1242.891446,11.78336618,18.89547349,5.113320744,18.78278815,1086.186767,90.71017693,32,0.364861241,51.01718421,51.07902146,0,1.225516738,93.55811199,10.03929231,204.9813834,5.778752636,0.379149756,20.88217668,237.1748209,8.035083796,0.698019899,0.573027713,0.0727834,17.76889148,71.57384686,21.41570591,1.302541772,68.56235672,
-39.89640589,171.7027321,292.7654996,9.260193432,180.9101024,10.64865922,10.45215577,1680.137063,15.2374948,19.7972517,11.24474329,18.36493017,778.2538296,89.69007067,24,0.077339619,16.87832416,30.18774047,52.93393537,1.268212505,79.98547676,13.8662933,104.7643978,4.57387724,0.328535708,27.73574644,136.2363768,23.74001082,0.488944119,0.304066341,0.257458646,32.36335586,67.84952925,5.50037176,43.31007842,51.1584127,
-34.42854142,176.1660237,278.526,6.470459871,289.1470169,6.076822705,6.770172539,986.360658,7.536208648,14.82044608,5.872167252,13.60758433,868.1976213,73.42525501,22,0.272061944,11.29662197,10.07330227,78.63007576,1.110395085,70.70741217,8.229568351,142.4300193,6.382133173,0.326844043,26.59054464,107.4172033,12.89974332,0.521039279,0.538066126,0.317249014,40.60051181,79.01155873,21.14700333,30.43531578,58.13203501,
-46.32830662,176.1913827,1039.681989,5.13767046,96.06227545,6.931739867,3.659265603,922.8042207,8.182638037,15.20858747,2.423314989,10.74916473,817.4517393,64.83917516,25,0.404595005,45.11009611,44.30041926,10.58948463,1.041062858,111.6655082,29.16029427,202.1931136,6.098895004,0.179696129,19.77960337,187.8285545,11.4240729,0.855146649,0.679524905,0.168397295,23.86407841,58.05446153,31.6834529,8.030454403,57.84493981,
-40.43765722,171.892403,624.5262622,11.15259949,61.35768581,7.582733915,3.283597744,1174.577234,10.07615381,17.41242562,6.299777887,20.68155002,1007.157269,92.74260433,33,0.590725271,42.25222302,56.49840756,1.249369422,1.281673579,124.3296547,22.3415247,69.88501755,4.82176335,0.381336775,33.08306489,143.6980739,9.653966354,0.5149476,0.357195315,-0.075191941,34.16447374,62.71154649,34.32469274,43.25448862,59.98586486,
-37.66009868,176.2984692,610.5093092,1.400250147,271.473537,7.515300675,6.548138854,1171.256285,7.263360326,12.06286071,1.149346045,19.3327261,996.5369203,82.36075059,31,0.607435867,53.90611615,23.15608858,22.93779528,1.367814567,60.19498111,22.8720861,71.72580855,5.865994692,0.331270273,20.50417396,175.513401,21.19305168,0.779971035,0.621717198,0.074347859,52.05991227,74.04496681,33.84940591,0,80.10362646,
-35.78567388,176.9020834,793.8673541,4.404676084,149.6225471,6.346049332,7.106552683,1177.618506,5.571167572,13.3058769,0.714538258,8.18159026,928.8143541,77.73104407,26,0.231542488,43.13767622,40.76053752,16.10178626,1.236036664,141.458457,27.68809332,127.2704353,7.203254252,0.291583813,5.44937741,213.7087961,17.9411454,0.62629048,0.482137843,0.297067305,28.21778624,76.87278641,26.4097003,2.708290162,60.99139192,
-44.66967705,174.5120848,360.4329543,16.04510384,328.9413632,9.173380433,3.686303102,1624.673458,17.82852454,21.94701097,12.22891884,15.55808548,888.6560749,69.15223561,19,0.155486036,23.17395578,51.85286873,24.97317549,1.221718762,113.1088855,23.54799307,213.9665487,5.643052507,0.494906268,18.52263229,115.81858,22.30264831,0.547463982,0.412701992,0.177669168,34.77224831,83.43245959,10.21881557,52.87382093,64.40176837,
-36.59995474,168.9695361,1226.556316,1.090068484,231.8973429,7.877879931,2.680914612,1076.551565,10.70925708,15.45716677,4.817274383,10.74815564,1032.735398,67.09861693,25,0.450595543,56.06766017,45.34497598,0,1.26298882,87.22118809,13.62323656,141.584178,6.300323523,0.184253876,34.64144731,189.6973145,34.7195561,0.666453484,0.553367138,0.593221963,25.27191882,58.70301017,26.64102778,13.74147868,65.38328101,
-39.81480802,169.5621531,548.9383402,12.6568174,203.1635202,8.435050163,1.578564366,1004.204481,9.507785751,15.68596874,2.289610757,14.42081216,711.92444,77.42958855,33,0.116419617,55.13734161,56.27641767,0,1.225988908,162.6790229,36.99457281,76.21261019,7.687550354,0.403152686,27.89462473,106.3200853,11.04245314,0.763395157,0.536403346,0.325550601,47.72472956,77.93103352,17.65529854,28.97083097,83.77231296,
-41.84480213,170.092935,473.1624849,10.1090992,25.36453974,4.581336565,2.912715097,1205.374308,7.908970855,13.53122967,1.84464414,15.52546241,920.8752001,81.09685636,22,0.343639753,57.13331038,34.48724597,8.379443649,1.161677807,87.86092514,23.08288931,159.3835876,6.805167602,0.387334439,25.4683242,120.9659802,22.21204874,0.671327231,0.499151828,0.11180763,49.6915033,78.21290011,29.3636446,37.4011905,72.36218255,
-45.28770463,167.5184534,543.9971408,5.500951683,262.9482858,4.854320414,4.163600992,1460.720915,11.3527549,16.01191616,6.161541879,16.64089375,1053.91239,86.01312338,29,0.423674477,46.9262764,62.20696408,0,1.152516913,82.13256317,29.18283726,163.3276378,7.283281058,0.091274065,30.59184135,185.9796274,20.04265262,0.371943339,0.310490641,0.164343759,16.58623618,46.72810251,31.39983013,17.24980048,45.3592829,
-35.75115513,169.5510751,347.2837118,6.685772325,246.9745316,6.917611236,7.180946336,2345.492927,9.813623549,18.17718535,3.946508158,9.813107351,695.8601017,88.83413899,18,0,53.47977275,29.10373252,17.41649473,1.304404478,121.9064817,6.161756603,142.4759974,6.549721056,0.50026109,7.789629704,190.4215821,26.48885342,0.640207221,0.598998982,0.338909356,32.02452065,84.86775728,15.19692944,35.3269829,85.10079874,
-44.95544829,168.7237499,254.9269,8.920280726,230.4258928,9.215904665,3.854553711,1898.345524,13.82242215,18.1254707,8.062816616,19.74617677,838.0998941,77.22953969,23,0,22.0510075,19.25044787,58.69854463,1.140573168,101.0619876,14.46445804,98.11235888,5.412727011,0.390854438,17.13357563,217.3065391,9.330566733,0.642088974,0.410003938,0.563965172,24.6556194,77.95158774,11.10833926,28.05206828,60.15514768,
-42.97275783,171.9192737,921.9485837,13.00078791,96.44742849,8.956053873,-1.13513581,1298.681275,8.237353331,12.50125401,2.735410802,11.99981595,832.4713211,71.514279,18,0.053447288,39.26664955,57.05887574,3.674474706,0.990719646,81.03325218,31.02131388,79.08369197,6.254175646,0.278457055,40.75815293,188.7302035,6.332769137,0.791347595,0.617760075,0.265524037,45.76845737,83.03611243,14.68535944,25.11888666,73.11172881,
-43.22940808,177.8096881,161.0877005,12.16422776,340.8261558,10.01502476,3.689549667,995.0219972,11.40379668,17.72946131,4.377745764,13.40265983,839.8996569,95.07428745,28,0.417690069,23.3848521,10.61042684,66.00472106,1.269833858,113.5190806,13.48924331,129.083936,6.494995474,0.345407746,24.67351709,258.929822,15.58878885,0.783762607,0.672015867,0.346667012,47.96199905,84.02826618,13.0547288,48.70930095,73.10791011,
-35.67161756,167.3582441,174.0606519,20.8883486,115.7958457,6.598500467,4.333702006,1165.719231,11.27458438,17.22021595,6.501433668,15.5068782,1166.472239,75.26018569,23,0.634177786,26.36920801,67.05550364,6.575288356,1.307210949,77.44302369,29.03287681,166.5098979,5.758310801,0.492310399,28.78366221,193.2446797,16.99699997,0.643067865,0.567383698,0.21023106,30.26427257,84.27109273,36.1576951,41.12165447,68.13892368,
-38.25486108,175.363483,400.239622,11.64335925,54.80314443,9.37135673,4.289853899,931.2420179,13.06436913,17.60193476,7.911467281,13.34232128,583.1507618,59.08814864,23,0.168716165,51.37252473,14.42034095,34.20713431,1.453829741,95.9981924,19.64980727,150.5201918,5.792321851,0.41060789,19.98535694,277.3472125,12.37653855,0.618500326,0.529749487,0.054707809,34.51911855,69.57471154,15.74885919,35.29070713,68.6253035,
-36.64314184,174.9346791,213.8928314,23.64597473,355.3924158,11.06045196,-0.166919445,1286.701028,10.90851689,19.08823926,6.48798031,16.47257504,832.1835948,68.55756512,27,0.060737562,45.5250125,57.26211917,0,1.210573274,64.29287436,31.92170237,172.2209035,6.671097573,0.425925317,34.39496077,101.4563168,14.52160111,0.655240247,0.48573541,0.313607607,37.69238026,85.33785325,11.15819151,53.46543429,88.76319641,
-43.74391732,167.2448046,95.22512805,1.3108341,268.6486605,9.853208811,4.317702912,1329.086316,13.18164745,19.28504648,5.416020212,16.14920771,981.3469499,62.1033677,23,0.251949114,56.31156075,17.26215315,26.4262861,1.152321934,79.60353545,29.61603963,145.6597648,5.475052267,0.385004527,39.12519687,182.2156751,19.56418199,0.838427306,0.65583731,0.056577297,21.81696669,81.29420556,14.21718382,18.23374522,79.57448199,
-38.87663671,177.9934413,168.6690307,20.61477148,149.3232776,5.415262294,7.640070115,1444.379822,12.34342772,17.77436302,7.655454815,16.58649207,1021.055987,74.90560998,24,0.240393924,49.11841784,26.8374735,24.04410866,1.23191563,144.6279565,10.11118102,128.9150629,5.887127306,0.345954116,26.47624283,212.2172254,20.96700119,0.736691382,0.554829171,0.287410074,47.88105447,68.41504611,12.74859227,39.22485426,75.58097049,
-39.56730222,173.3901386,219.1764195,7.176190836,336.9299151,10.21568172,4.067681889,413.172302,14.027612,20.02683266,8.673859237,15.89649025,1059.158866,97.14018382,29,0.729353854,24.52585117,46.05548612,29.41866271,1.220257611,78.33299072,5.997495591,185.637548,6.487553,0.30694787,7.285776383,117.8569941,15.79705533,0.657428486,0.502464072,0.166456108,29.79248099,61.71271818,36.17936825,15.66510102,54.70797334,
-36.1732051,170.7284318,566.7449511,10.70193504,32.80225477,8.652591419,3.650400233,849.9639093,13.22411942,17.65120835,9.181660038,10.81107076,685.4917065,84.02051835,30,0.272671759,54.11910036,18.41101128,27.46988836,1.270702713,102.2939917,14.74651959,137.3994438,5.019129958,0.349802396,24.48017897,163.4529366,18.46473019,0.41574889,0.353663425,0.000171843,54.98442457,65.15501588,22.67133003,30.3104305,56.61850481,
-35.22086821,175.8350016,376.959877,14.85864056,31.55803791,8.908297256,3.455686803,1781.073797,10.89918622,17.98727154,6.31363968,16.40081993,1079.613032,83.93197469,26,0.115799367,13.80974085,15.83877286,70.35148629,0.957459578,74.30603451,10.51285797,114.4975909,5.464529795,0.215881756,38.81791599,166.1883342,15.21850413,0.621910918,0.563425097,0.365154977,20.49785095,63.37712644,15.83901547,48.13126466,61.64472403,
-46.84196197,169.345751,817.9705529,3.662788897,245.6823667,12.99115846,5.306442228,759.2074992,16.42671521,22.68744486,10.4095476,19.29978253,1065.9673,79.16511205,27,0.663386484,14.08067455,65.89474408,20.02458137,1.139114217,121.4620811,14.14783718,52.10838319,6.326076869,0.325139906,11.64707118,153.7037126,22.45639011,0.671702482,0.508802163,0.505574606,37.42489922,64.63292233,30.50734433,21.22674595,62.78705386,
-38.23774105,175.0156279,160.2736719,7.827273323,64.06993742,8.493174315,1.953361573,892.9419913,9.91941153,15.67105932,5.048135677,13.11173482,783.3424374,93.07915102,24,0.255581732,23.6592547,53.21794463,23.12280066,1.206280303,97.67325739,2.703880242,109.4104253,7.529738301,0.450658937,9.390394096,227.9596507,12.53063748,0.539938989,0.325437998,0.066766389,26.74900172,71.38248565,22.0907912,15.97013606,62.85593456,
-46.32613461,166.5162457,186.2325361,22.11048593,330.1702255,9.262422446,2.733013025,1070.248403,16.05730785,22.05587802,9.876392725,14.8298598,763.4042465,85.25726285,25,0.111025319,50.2521318,17.19327102,32.55459717,1.40578207,54.28068649,18.15505099,138.3110194,5.520056315,0.319363351,30.36284359,200.830261,14.6521042,0.702765227,0.628684094,0.305823985,27.5136687,67.01392424,6.223784936,27.01681439,61.76017728,
-39.86483735,176.9123045,506.1275532,26.02972573,302.5293027,8.187572853,7.244188262,1768.569898,14.7158098,19.82801374,8.892435339,17.96355554,719.1366062,83.70485686,28,0,56.37255945,41.14581902,2.481621523,1.43485449,87.22722305,26.70131394,78.71769758,5.941359968,0.307116995,18.66869136,204.443301,24.78201538,0.783535739,0.584594762,0.281394339,23.40155676,72.88698816,0,48.14976819,62.60487822,
-43.26077452,171.826221,246.0131864,5.464427111,110.2922007,7.513474696,6.342130152,1465.324741,13.50394421,20.63964821,8.608657823,17.9231212,564.9928094,73.04672682,19,0,42.28079414,60.08997234,0,1.295747743,85.4748962,13.91528654,142.91457,5.967883258,0.613544351,2,153.4634378,10.57852616,0.536514949,0.395018134,0.343860448,42.2994072,81.46121854,7.207749806,6.938380744,75.87800736,
-43.01190421,174.2770079,333.5183286,14.14308807,319.9822496,8.729161024,3.91515292,1088.832295,11.46437915,16.81096373,7.352007996,12.83739455,1198.594966,56.47291855,21,0.685256635,56.4125578,15.22105448,28.36638772,1.175319369,81.81892514,27.34720447,204.9185893,8.155712723,0.360856874,19.21225008,206.5299779,18.06765101,0.577333864,0.495881864,0.302120303,56.72991279,70.00661466,35.45614922,30.73800297,71.14066069,
-42.41153946,168.8760917,170.6018123,6.569156354,15.43956732,7.125742886,5.972654571,1015.698128,9.633841491,15.07775375,4.335152435,12.39323281,908.5538079,55.48641144,25,0.311571259,40.01341973,58.64264635,1.343933917,1.309216403,101.1108336,26.74091233,106.3300012,6.563626443,0.509797301,46.69180405,102.4944578,20.98384365,0.436581861,0.260540056,0.179689365,24.08582356,74.40451882,17.53906629,21.49038654,62.77925702,
-38.92319816,174.8019583,160.1126943,2.116452786,197.509627,8.291011311,3.160669301,927.0314315,12.33502412,18.53388304,7.035281184,15.02372927,631.6538416,66.37133811,23,0.183202018,56.61112509,60.57078091,0,1.422896267,59.12928801,2.933173549,124.9397994,6.161537238,0.506091048,29.17966254,174.4207285,27.53916446,0.736172504,0.572881169,0.219722634,33.75105291,74.22790697,12.85977744,21.36935178,76.09322633,
-42.65735045,176.0391236,238.357702,24.84195982,336.8025985,7.396607429,3.135772304,697.7770689,12.30564912,16.29983211,7.289547135,15.94755704,559.8878669,98.02414671,23,0.32659424,31.2208508,30.49285751,38.28629169,1.081562181,69.87238129,32.58428066,173.2723753,6.271212767,0.327696913,36.73604213,216.0116304,15.74302983,0.627597046,0.551791239,0.447775787,34.70423962,75.15484737,19.76181048,38.91238898,57.67793269,
-37.47491234,172.1517714,850.8599956,3.658193803,307.9378724,3.843274078,3.095141523,875.3583129,11.4441188,17.99485539,6.142358207,17.35814087,750.3450794,65.50141699,21,0.316813174,58.61217878,69.73328068,0,1.1773382,140.0896409,4.363106285,155.7116191,5.77620447,0.355165848,14.31457922,154.7012308,7.615080771,0.426660171,0.307553416,0.221452133,29.87424642,68.64442042,17.63890668,22.11170711,56.38738608,
-41.74114399,174.03045,126.9981293,43.54938965,128.1863966,7.01652392,1.860443134,1904.49031,13.37507737,19.34680887,9.076893335,8.735673479,830.5219453,85.69381396,27,0,20.5294331,33.56707017,45.90349673,1.121512211,117.366286,20.26587539,95.68584481,5.820210426,0.410840489,27.36023345,160.0011973,17.22292564,0.620476852,0.501980766,0.574840447,31.36802022,80.12038309,13.90460435,88.82681728,69.72249622,
-46.1114084,171.932237,918.3628876,2.703513605,65.83335668,9.9110911,4.810562316,1795.515719,14.46437335,20.99623142,8.801959039,14.28903719,1005.969409,78.91126292,27,0.055382017,21.59299869,64.13640467,14.27059663,1.509546156,86.63635579,35.60041929,140.6254903,6.62054498,0.431052448,22.07043689,134.3245612,18.69387544,0.584356046,0.434215191,0.395269638,25.95541266,69.22894084,1.256441877,21.65556564,57.86321691,
-36.81112205,177.6231878,796.808967,20.23234925,75.79461183,9.039503356,8.980329448,1062.764864,9.251844464,15.01042247,3.826809217,15.1362789,1053.969642,83.64725276,28,0.632692331,22.23309738,63.87623423,13.89066839,1.171511413,88.89242836,36.64727869,170.1397573,7.272124238,0.318173202,16.38738287,149.3578118,19.34800065,0.364472564,0.225362173,0.179108253,26.74185364,56.22774338,36.5047404,28.9368143,53.03271802,
-43.28514178,172.4722993,292.1108367,19.52854957,185.2228361,7.531473485,1.004836051,1002.204286,9.769132314,14.92698504,5.532816507,10.01806689,941.2074023,78.65959066,24,0.440568409,18.39895494,52.80763686,28.79340819,0.913377362,70.4010238,15.97469423,101.0699732,6.255281774,0.160698484,18.89598518,225.6619409,17.4059313,0.57363972,0.350676588,0.253525694,29.0096463,56.37402007,37.95097926,45.11858529,49.54370582,
-41.37403057,176.9435132,437.1429674,6.618756376,214.8382598,8.197158778,8.372012038,1656.172574,7.947692591,14.06213353,3.421991403,15.61517337,908.9893397,62.3576299,17,0.003518141,35.38294217,10.05061931,54.56643853,1.315621519,106.771532,0.001463407,141.1406865,8.322350637,0.368269041,31.49235422,82.25178197,11.57782519,0.521408422,0.429590677,0.438833244,34.21728995,72.54180877,13.86351171,36.11693588,60.25320275,
-38.08922952,176.4175768,536.1364868,11.82897959,11.81315398,6.38906993,-0.4301151,958.2510597,12.87450939,19.86732637,7.929272069,12.81104674,941.9059516,88.20666366,20,0.408597212,37.14470103,50.96604637,11.8892526,1.404687417,117.7731036,22.79605964,94.98311514,6.086920692,0.422966448,44.79809838,203.220666,4.494350494,0.533605588,0.537080205,0.040489767,57.25613455,65.85429765,22.26725882,15.22460905,61.89041663,
-42.67806996,171.3365627,686.3932094,6.772299404,148.8785613,6.604365314,5.998169026,1466.810658,16.4614093,21.90711643,11.92685968,18.01292327,1085.200228,88.88652334,22,0.491397004,48.93161473,15.66316423,35.40522103,0.966871751,90.22436594,39.85836982,129.601813,6.204692301,0.453899167,34.87269711,169.609102,4.239511274,0.518130951,0.445455957,0.309666599,21.58683334,80.05209842,24.06196256,24.457496,62.60493074,
-46.26438647,168.9910984,186.0397417,4.477536283,298.9393616,8.013365567,1.285614869,757.3264897,7.808685127,14.63867763,3.584898641,13.99575444,910.8974094,82.93531763,27,0.63360829,25.25738838,12.16727512,62.57533649,1.336883975,67.97811673,26.78296121,89.15357531,6.00298613,0.460850485,10.75793981,151.3305435,10.28545823,0.43813161,0.335312101,0.155179108,15.36673534,70.90587214,32.04327343,7.592582556,58.78024075,
-42.13902639,171.2790677,742.3091235,13.38204522,159.9584221,7.568477203,6.022339348,1267.536397,9.486156335,15.18765656,3.446843084,14.70473198,972.4083699,83.52628591,30,0.327853966,55.55644497,20.82821028,23.61534474,1.015698067,81.4481104,8.393183934,92.45327296,5.514412535,0.459641221,20.81052251,200.965679,16.0243224,0.745360148,0.682425733,0.299236727,33.65964264,93.16632034,17.55208959,18.34121462,75.15513467,
-34.72216842,176.7408259,463.6663138,17.42292575,60.90314074,6.492862616,3.374178428,1011.305939,7.65916351,13.20252339,1.766741212,11.20756352,726.4896599,79.52382543,29,0.20216108,51.65849234,40.68127321,7.660234445,1.225327117,55.23718021,21.56340491,199.7456793,6.15808798,0.680740749,7.604530666,115.9027819,13.27678367,0.629823788,0.51124109,0.373781174,39.43583301,85.7781272,27.42383802,47.80144418,75.24436354,
-38.65745284,168.959223,198.2486213,5.108138422,343.7497055,7.866614484,6.436291947,1383.579013,10.18187134,17.06746683,4.57441602,18.82087987,928.1547393,72.25550027,26,0.272507236,47.48880306,37.62503621,14.88616072,1.392511675,125.9341803,22.33330175,127.9732533,6.80743073,0.34988874,9.853155394,197.271529,27.04348405,0.658514323,0.473457381,0.210620269,25.84700812,74.82892336,21.41051638,15.1516284,62.66199802,
-38.27077107,172.8176725,467.4018208,24.86964266,95.85919437,5.77465424,3.390503005,1716.222878,5.576013374,11.92247035,1.749476023,17.81834076,823.3185143,81.75478597,29,0,59.07281665,33.36956305,7.557620297,1.37597878,63.448086,30.25260586,222.0959029,5.475993761,0.442799184,28.95836211,152.65602,25.46079514,0.73160723,0.570897275,0.230460511,44.18006412,82.68945138,14.01778432,62.29346937,77.94054636,
-38.780332,176.4792577,196.3545602,11.56886377,287.4341756,11.14842001,5.98652818,957.8393575,15.26856414,19.89892395,8.416523807,15.15673195,956.2939484,77.27971303,28,0.573597063,11.31150295,42.08872957,46.59976747,1.440487037,97.69351559,33.89321077,118.8806331,7.45137249,0.388644424,11.01022976,134.2193064,11.35207638,0.540859901,0.424095169,0.172446524,45.48456573,69.20568339,22.91464478,22.20773592,57.42893564,
-44.41310219,170.5952072,425.6013753,9.404259992,69.76589988,9.791190617,4.567142555,773.6176192,14.018445,19.81727707,8.700321046,14.24910682,845.7538373,68.86268427,27,0.465910975,59.41022728,25.88374573,14.70602699,1.1700763,94.92670555,33.80488853,155.3497067,7.1520116,0.235459096,31.02625646,169.5997816,12.31077174,0.817252515,0.706793866,0.314283814,25.00943335,84.14926062,20.10605931,31.03050003,63.27966159,
-41.56165977,174.3487253,302.8124632,9.626156446,152.3421825,3.65675888,7.416251623,1080.742144,12.55186169,17.39018735,7.676754031,17.66789209,954.9198718,80.60654655,28,0.297219768,21.71946573,28.78074564,49.49978864,1.268966283,53.41378655,34.47225763,175.4086452,7.113949543,0.300261022,28.64744043,210.2965052,15.37344457,0.57660339,0.479772646,0.237634117,28.50846218,58.91392528,22.61247693,29.53940321,48.39229403,
-37.23778262,169.1932105,485.7774638,24.38496268,176.5521143,9.677170748,4.611545386,1735.003468,14.69742457,21.22490164,8.866045364,17.08285392,781.4455105,83.45899455,23,0.005262553,12.08312875,22.52806076,65.38881049,1.271283022,106.3207806,35.74916907,153.2337111,6.811707614,0.33404723,20.7603478,193.7842582,6.922191273,0.75844452,0.563237427,0.55463427,31.20156214,70.48572848,7.063079643,66.89494359,66.22350111,
-45.68215233,167.4206328,506.5818967,7.379028039,180.2287065,7.254294457,5.413545902,1252.887943,14.5385319,19.62848938,9.654873569,12.74888406,747.2282164,76.75144138,21,0.030886152,32.43445817,37.13741274,30.42812909,1.116857591,146.3035923,14.90378417,113.6946655,5.847105366,0.380271796,13.81292552,159.6098128,25.60956599,0.572118509,0.405852654,0.227630113,26.87584799,78.25660367,5.042208862,24.34863583,68.08170274,
-43.38791391,176.3269949,1002.964408,7.672514411,185.9305925,6.906633278,5.111023719,1170.082299,11.80396563,17.96479909,9.684414305,12.56043009,775.428319,78.14614212,15,0.009753425,44.31559549,52.85526646,2.829138052,1.216559759,94.24222908,15.15972706,164.082299,6.242000934,0.339985208,34.76808943,163.2863559,18.35174651,0.554548023,0.457467348,0.410610909,44.94464742,67.05787909,12.72147609,18.31527818,68.20965403,
-43.40785159,167.2865921,659.1242334,24.01038478,80.98111465,9.506026923,6.746010239,1661.533518,7.953434267,14.4725435,2.689121685,12.33166802,783.7195579,70.30555445,26,0.0599172,24.75289755,40.69889385,34.5482086,1.245981007,81.70100955,18.5258503,69.11688764,7.211028148,0.302766075,17.01340981,131.3534119,15.91538241,0.703792911,0.59195085,0.096809343,56.11628677,71.96451678,12.15594596,59.19369283,75.70849657,
